game_id,period,minutes_remaining,seconds_remaining,shot_clock,player_id,player_name,position,team,opponent,home,score_margin,loc_x,loc_y,shot_distance,shot_zone,is_three,dribbles,touch_time,catch_and_shoot,defender_distance,true_prob,shot_made
22600342,3,0,25,13.4,25,Brandon Ingram,PF,NOP,IND,0,10,23.1,13.3,26.7,Above The Break 3,1,2,5.9,0,5.8,0.2711,0
22600193,1,4,39,15.3,34,Anfernee Simons,SF,IND,CLE,0,-5,12.1,5.8,13.5,Mid-Range,0,6,9.3,0,6.3,0.3859,1
22600309,1,3,8,6.4,5,Giannis Antetokounmpo,SF,LAC,GSW,0,-14,-0.2,0.5,0.5,Restricted Area,0,1,3.5,0,2.6,0.6006,0
22600132,3,3,51,9.0,40,Jaylen Brown,PF,CHI,TOR,0,-6,6.2,6.2,8.8,Mid-Range,0,3,3.2,0,3.5,0.3411,0
22600185,4,3,22,19.0,34,Anfernee Simons,SF,IND,MIN,1,-19,2.7,0.7,2.8,Restricted Area,0,2,1.3,0,4.7,0.6531,0
22600215,1,10,31,8.5,1,James Harden,PG,TOR,LAL,1,-15,-0.3,3.8,3.8,Restricted Area,0,5,4.8,0,3.9,0.6032,1
22600385,3,10,56,11.7,26,Karl Towns,PF,ORL,OKC,0,19,-17.7,10.9,20.8,Long Mid-Range,0,0,1.7,1,5.9,0.4696,0
22600340,1,9,6,18.4,60,Brandin Duren,PF,CHA,NOP,1,0,-13.4,10.2,16.8,Long Mid-Range,0,2,2.6,0,4.2,0.3642,0
22600196,2,0,9,24.0,7,Kevin Durant,PG,TOR,CLE,0,16,0.3,3.1,3.1,Restricted Area,0,3,3.2,0,6.7,0.6815,0
22600262,3,4,4,8.5,21,Bam Adebayo,SF,UTA,CHA,1,-28,-0.9,17.5,17.5,Long Mid-Range,0,4,2.7,0,0.2,0.3371,1
22600081,4,0,23,6.6,7,Kevin Durant,PG,TOR,PHI,0,0,-22.3,6.3,23.2,Right Corner 3,1,1,3.3,0,7.2,0.4254,0
22600322,1,5,48,7.1,36,LaMelo Ball,PG,DET,MIN,1,-10,-1.3,4.1,4.3,In The Paint (Non-RA),0,1,5.3,0,4.2,0.4255,1
22600222,1,0,3,10.8,2,Luka Doncic,PF,PHI,LAC,1,5,1.5,1.2,1.9,Restricted Area,0,2,1.8,0,3.7,0.6399,1
22600214,1,8,44,19.0,17,Kawhi Leonard,SF,GSW,DEN,0,-1,0.7,8.2,8.2,Mid-Range,0,6,9.3,0,5.5,0.3396,0
22600307,4,9,25,14.8,53,Alperen Sengun,SG,MIL,MIN,1,-1,1.4,24.6,24.6,Above The Break 3,1,1,1.3,1,2.4,0.3634,1
22600254,3,3,36,12.5,24,Jalen Brunson,C,POR,LAC,1,-6,1.8,2.0,2.7,Restricted Area,0,6,3.8,0,7.0,0.6457,0
22600029,3,7,33,4.0,58,Ausar Barlow,PG,CHI,MIA,0,8,6.9,17.7,19.0,Long Mid-Range,0,0,1.0,1,7.4,0.4022,0
22600116,2,10,8,10.6,21,Bam Adebayo,SF,UTA,NYK,0,8,1.7,5.2,5.5,In The Paint (Non-RA),0,3,1.9,0,5.7,0.4704,0
22600071,3,11,22,20.0,21,Bam Adebayo,SF,UTA,CHI,1,11,16.3,26.9,31.5,Deep 3 / Heave,1,0,0.3,1,4.3,0.3169,0
22600294,4,3,22,24.0,12,Trae Young,C,CLE,ATL,1,8,-0.9,2.3,2.5,Restricted Area,0,4,10.6,0,5.8,0.6582,0
22600015,1,5,43,11.1,30,Franz Wagner,SF,POR,DAL,0,-12,-0.4,28.2,28.3,Above The Break 3,1,2,3.4,0,3.2,0.331,0
22600081,1,11,12,19.8,2,Luka Doncic,PF,PHI,MEM,1,-6,-24.2,16.6,29.3,Above The Break 3,1,1,2.6,0,7.4,0.4055,0
22600239,3,3,26,15.8,45,OG Anunoby,PG,PHX,PHI,1,1,1.4,1.7,2.2,Restricted Area,0,1,3.2,0,4.8,0.6313,1
22600278,3,7,12,19.5,10,Shai Gilgeous-Alexander,PG,MEM,OKC,1,0,-0.5,0.7,0.8,Restricted Area,0,2,1.3,0,6.7,0.6469,1
22600202,3,2,4,9.6,1,James Harden,PG,TOR,NOP,0,-13,-22.8,9.3,24.6,Above The Break 3,1,1,1.2,1,3.6,0.447,1
22600345,4,8,21,17.8,24,Jalen Brunson,C,POR,NOP,0,-6,3.6,3.8,5.2,In The Paint (Non-RA),0,0,1.8,1,8.6,0.4438,1
22600368,1,3,10,3.4,60,Brandin Duren,PF,CHA,MIN,0,1,-0.2,3.9,3.9,Restricted Area,0,1,1.9,1,4.0,0.5596,1
22600053,1,10,0,13.5,56,Paolo Banchero,PG,MIN,IND,0,9,-23.0,5.4,23.7,Left Corner 3,1,4,2.8,0,2.1,0.2018,1
22600382,3,7,55,5.1,60,Brandin Duren,PF,CHA,PHX,0,-17,-0.2,11.2,11.2,Mid-Range,0,1,1.4,1,0.7,0.3904,0
22600246,1,6,10,23.1,60,Brandin Duren,PF,CHA,PHI,0,4,-0.7,2.0,2.1,Restricted Area,0,0,0.9,1,8.7,0.7156,1
22600255,1,8,43,18.6,7,Kevin Durant,PG,TOR,DET,0,1,-4.4,28.0,28.4,Above The Break 3,1,1,3.7,0,5.5,0.4137,1
22600039,3,11,13,16.6,43,Kyrie Irving,PF,POR,DEN,0,-7,0.2,0.5,0.5,Restricted Area,0,0,0.4,1,3.2,0.5909,0
22600249,2,11,36,24.0,3,Jayson Tatum,PF,HOU,ATL,1,3,6.7,14.8,16.3,Long Mid-Range,0,1,1.9,1,1.1,0.3673,0
22600291,2,9,44,23.3,43,Kyrie Irving,PF,POR,SAS,0,1,-22.1,7.7,23.4,Left Corner 3,1,1,4.3,0,4.6,0.2957,0
22600233,1,8,21,16.7,30,Franz Wagner,SF,POR,UTA,1,-6,-0.1,1.2,1.2,Restricted Area,0,1,3.3,0,5.5,0.66,0
22600034,3,1,20,19.4,17,Kawhi Leonard,SF,GSW,MIL,0,1,0.0,0.0,0.0,Restricted Area,0,6,7.6,0,6.2,0.6727,1
22600210,5,3,44,16.4,51,Aaron Christie,PF,DET,NOP,1,-9,20.0,15.0,25.0,Above The Break 3,1,2,2.1,0,0.6,0.3094,0
22600375,2,5,46,13.5,10,Shai Gilgeous-Alexander,PG,MEM,PHI,0,0,15.1,22.2,26.8,Above The Break 3,1,2,2.7,0,2.2,0.2387,0
22600290,1,11,50,18.4,40,Jaylen Brown,PF,CHI,ATL,0,0,-0.0,0.2,0.2,Restricted Area,0,0,0.4,1,1.0,0.5583,0
22600055,2,2,54,9.2,37,Zach LaVine,C,DEN,MIN,1,-12,5.1,1.1,5.2,In The Paint (Non-RA),0,1,10.4,0,3.8,0.3674,1
22600384,1,4,3,23.6,48,Derrick White,C,NYK,TOR,1,-2,-20.8,8.9,22.6,Left Corner 3,1,1,1.3,1,6.5,0.4504,1
22600384,3,11,15,12.0,55,Victor Wembanyama,SF,MIA,SAS,0,-10,1.6,24.3,24.3,Above The Break 3,1,0,0.3,1,3.2,0.3732,0
22600068,2,11,50,7.6,27,Rudy Gobert,SF,BKN,NOP,0,16,-0.7,0.4,0.8,Restricted Area,0,4,6.2,0,2.9,0.5914,1
22600321,3,3,46,12.0,15,Joel Embiid,PF,OKC,LAC,1,0,0.3,0.4,0.5,Restricted Area,0,1,1.0,1,0.2,0.5679,1
22600163,4,2,29,24.0,57,Amen Thompson,SF,BOS,LAC,1,-10,2.2,3.0,3.8,Restricted Area,0,2,5.1,0,10.1,0.7559,1
22600238,2,0,29,14.9,54,Chet Holmgren,SF,LAL,CLE,0,-9,-0.1,0.1,0.2,Restricted Area,0,0,0.5,1,1.9,0.6185,1
22600179,1,3,16,14.0,40,Jaylen Brown,PF,CHI,WAS,0,2,1.4,1.2,1.8,Restricted Area,0,1,2.4,1,0.8,0.5673,1
22600314,4,5,0,24.0,29,Scottie Barnes,SF,PHX,DAL,0,-16,-4.3,7.6,8.7,Mid-Range,0,1,0.6,1,4.7,0.4379,1
22600399,2,8,44,11.6,40,Jaylen Brown,PF,CHI,HOU,0,3,21.4,6.0,22.2,Right Corner 3,1,1,0.8,1,4.5,0.4487,1
22600319,1,9,54,21.2,60,Brandin Duren,PF,CHA,MIA,0,2,1.2,3.8,4.0,In The Paint (Non-RA),0,1,1.2,1,5.6,0.451,1
22600373,2,0,42,4.6,49,Bradley Beal,PF,MEM,TOR,1,15,0.1,0.1,0.1,Restricted Area,0,0,0.2,1,4.1,0.5536,1
22600379,2,7,17,13.2,51,Aaron Christie,PF,DET,PHI,0,6,-2.0,25.4,25.4,Above The Break 3,1,2,2.3,0,3.1,0.3503,0
22600037,1,9,25,16.1,55,Victor Wembanyama,SF,MIA,CHA,0,0,-1.6,1.2,1.9,Restricted Area,0,4,6.1,0,5.0,0.6444,0
22600102,2,10,15,14.5,52,Dejounte Murray,PG,PHX,ORL,0,5,0.3,0.2,0.3,Restricted Area,0,1,2.2,1,3.6,0.5673,0
22600289,2,11,59,10.6,53,Alperen Sengun,SG,MIL,NOP,0,-5,11.5,22.6,25.4,Above The Break 3,1,1,2.0,1,2.9,0.4136,1
22600237,1,1,7,9.3,35,Jaren Jackson,C,SAS,DEN,0,2,-21.7,6.6,22.6,Right Corner 3,1,4,5.9,0,5.5,0.3009,0
22600021,3,1,45,16.3,34,Anfernee Simons,SF,IND,TOR,0,6,14.9,20.8,25.6,Above The Break 3,1,4,3.4,0,2.3,0.2358,0
22600039,4,7,4,13.3,51,Aaron Christie,PF,DET,LAL,1,2,21.0,12.2,24.3,Above The Break 3,1,2,3.1,0,3.8,0.3402,0
22600209,4,1,49,15.8,35,Jaren Jackson,C,SAS,UTA,0,13,28.3,8.0,29.4,Above The Break 3,1,2,1.3,0,6.0,0.2922,1
22600247,1,2,48,18.8,51,Aaron Christie,PF,DET,WAS,0,-6,10.4,23.5,25.7,Above The Break 3,1,1,9.9,0,6.3,0.4028,0
22600068,1,5,6,6.2,28,Julius Randle,C,GSW,ATL,1,-14,-1.1,1.8,2.1,Restricted Area,0,1,2.7,0,0.2,0.6057,1
22600069,3,4,28,17.1,42,Klay Thompson,PF,CLE,LAL,0,15,-5.4,2.3,5.9,In The Paint (Non-RA),0,2,3.7,0,5.2,0.3931,1
22600052,1,0,18,21.1,1,James Harden,PG,TOR,POR,1,0,17.7,12.1,21.5,Long Mid-Range,0,1,5.7,0,6.7,0.3955,0
22600226,3,4,0,19.5,59,Scoot Henderson,PF,DEN,UTA,1,7,-3.6,27.5,27.8,Above The Break 3,1,0,5.5,0,6.7,0.4478,1
22600004,3,6,54,10.1,47,Jrue Holiday,SF,PHX,CLE,1,-12,-16.4,19.7,25.6,Above The Break 3,1,1,10.7,0,0.2,0.2965,0
22600229,4,1,41,12.9,46,Pascal Siakam,C,PHX,ATL,1,-8,0.2,0.3,0.4,Restricted Area,0,1,0.7,1,2.9,0.6632,1
22600191,1,1,26,24.0,10,Shai Gilgeous-Alexander,PG,MEM,ATL,1,2,22.4,7.3,23.5,Right Corner 3,1,2,2.5,0,5.1,0.3127,0
22600187,4,3,8,13.1,1,James Harden,PG,TOR,MEM,1,9,2.4,2.0,3.1,Restricted Area,0,1,0.7,1,8.3,0.6465,1
22600272,1,4,47,14.9,18,Paul George,PG,DAL,UTA,0,3,3.7,0.7,3.8,Restricted Area,0,3,1.9,0,6.6,0.6766,1
22600210,1,2,39,20.4,57,Amen Thompson,SF,BOS,WAS,0,-14,-29.5,22.5,37.2,Deep 3 / Heave,1,1,5.5,0,10.2,0.1753,0
22600292,3,2,53,20.9,31,Cade Cunningham,SF,LAL,SAC,1,-11,21.7,6.3,22.6,Left Corner 3,1,0,0.1,1,2.6,0.4922,0
22600306,4,2,43,15.1,37,Zach LaVine,C,DEN,BKN,1,-4,-1.3,26.3,26.3,Above The Break 3,1,1,3.1,0,5.8,0.3061,0
22600369,1,4,47,17.6,5,Giannis Antetokounmpo,SF,LAC,IND,1,14,-1.3,14.6,14.6,Mid-Range,0,2,8.0,0,3.7,0.386,0
22600320,4,6,16,17.6,33,Desmond Bane,PG,SAC,ATL,0,18,0.1,1.3,1.3,Restricted Area,0,1,0.8,1,6.4,0.6794,1
22600208,4,8,39,24.0,46,Pascal Siakam,C,PHX,NYK,1,-9,-22.7,7.0,23.7,Right Corner 3,1,2,5.4,0,4.1,0.3599,0
22600197,4,2,20,5.4,41,Draymond Green,PG,POR,MIL,1,-11,6.5,13.4,14.9,Mid-Range,0,2,1.8,0,6.8,0.3891,0
22600095,4,2,56,13.8,54,Chet Holmgren,SF,LAL,WAS,1,6,18.2,5.6,19.1,Long Mid-Range,0,2,1.5,0,3.4,0.3873,1
22600240,3,1,18,20.2,37,Zach LaVine,C,DEN,SAS,0,10,-2.2,0.9,2.4,Restricted Area,0,0,2.2,1,5.8,0.5925,1
22600056,1,10,34,18.9,23,Domantas Sabonis,PG,CHI,ORL,1,5,-20.2,8.9,22.0,Left Corner 3,1,4,2.7,0,5.7,0.3647,0
22600373,1,5,38,2.3,55,Victor Wembanyama,SF,MIA,GSW,0,10,0.8,2.4,2.5,Restricted Area,0,1,2.4,1,4.5,0.5368,0
22600339,1,0,27,14.7,60,Brandin Duren,PF,CHA,ATL,0,-7,9.3,5.6,10.9,Mid-Range,0,2,10.8,0,4.6,0.377,0
22600048,1,8,24,24.0,41,Draymond Green,PG,POR,NOP,1,14,10.9,19.1,22.0,Long Mid-Range,0,1,1.1,1,2.5,0.4493,1
22600315,4,2,15,6.3,52,Dejounte Murray,PG,PHX,CHI,0,-14,0.0,5.7,5.7,In The Paint (Non-RA),0,1,1.5,1,5.8,0.3517,0
22600047,2,1,13,19.1,53,Alperen Sengun,SG,MIL,BKN,1,7,-4.6,4.3,6.3,In The Paint (Non-RA),0,2,9.6,0,3.8,0.4071,1
22600289,1,6,24,23.0,4,Nikola Jokic,SF,WAS,DET,1,-7,-0.5,0.3,0.6,Restricted Area,0,2,3.4,0,6.0,0.6718,1
22600036,3,0,29,14.5,11,Ja Morant,SF,PHX,CHI,1,-3,12.6,22.9,26.1,Above The Break 3,1,0,0.4,1,3.8,0.4407,1
22600196,3,11,43,12.7,21,Bam Adebayo,SF,UTA,IND,1,-2,-3.7,1.3,3.9,Restricted Area,0,1,2.5,1,8.2,0.706,1
22600264,5,7,12,5.8,26,Karl Towns,PF,ORL,NYK,1,-13,0.6,0.8,1.0,Restricted Area,0,3,6.2,0,3.9,0.6014,1
22600292,1,5,8,0.0,12,Trae Young,C,CLE,PHI,0,3,-6.1,25.9,26.6,Above The Break 3,1,0,1.3,1,4.8,0.3168,1
22600168,1,9,50,9.1,5,Giannis Antetokounmpo,SF,LAC,ORL,0,-3,21.9,30.0,37.1,Deep 3 / Heave,1,0,1.7,1,4.2,0.2506,0
22600369,3,1,54,9.1,8,Devin Booker,PF,IND,PHI,0,20,-0.2,1.8,1.8,Restricted Area,0,1,2.8,0,2.6,0.6443,0
22600310,3,4,53,13.2,2,Luka Doncic,PF,PHI,ATL,1,3,-20.5,9.4,22.5,Left Corner 3,1,1,5.6,0,3.4,0.3998,0
22600084,1,2,8,4.6,56,Paolo Banchero,PG,MIN,NOP,0,0,0.2,0.4,0.4,Restricted Area,0,0,0.1,1,1.7,0.543,1
22600269,1,0,7,4.4,54,Chet Holmgren,SF,LAL,UTA,0,-13,10.4,27.9,29.8,Above The Break 3,1,1,1.5,1,4.7,0.4165,1
22600293,4,6,37,20.3,5,Giannis Antetokounmpo,SF,LAC,POR,0,9,-0.2,1.9,1.9,Restricted Area,0,3,2.8,0,9.6,0.7035,1
22600134,3,10,26,15.5,14,Damian Lillard,PF,CHA,SAS,0,-27,22.8,4.1,23.1,Right Corner 3,1,1,0.8,1,9.4,0.4576,1
22600296,4,6,41,19.5,55,Victor Wembanyama,SF,MIA,CHA,1,-9,-9.0,17.2,19.4,Long Mid-Range,0,0,8.7,0,3.7,0.392,0
22600360,3,3,8,15.3,32,Evan Mobley,SG,POR,SAC,1,1,-2.6,0.6,2.7,Restricted Area,0,1,2.4,1,3.5,0.658,1
22600327,5,3,46,13.1,44,Fred VanVleet,SG,ATL,PHX,1,4,1.7,2.9,3.4,Restricted Area,0,0,2.7,0,2.8,0.6711,1
22600306,1,1,41,9.5,33,Desmond Bane,PG,SAC,TOR,0,2,-3.5,5.4,6.4,In The Paint (Non-RA),0,2,4.1,0,7.0,0.4537,0
22600254,2,7,56,7.3,56,Paolo Banchero,PG,MIN,TOR,0,-11,-15.7,18.9,24.6,Above The Break 3,1,3,3.3,0,5.9,0.2392,0
22600109,4,10,6,4.7,13,Zion Williamson,PF,LAL,CHI,1,0,-11.9,9.7,15.4,Mid-Range,0,1,4.1,0,1.4,0.2646,0
22600319,3,8,24,24.0,18,Paul George,PG,DAL,WAS,0,6,0.2,0.9,1.0,Restricted Area,0,2,2.3,0,2.4,0.6746,1
22600146,4,3,9,8.1,14,Damian Lillard,PF,CHA,DEN,0,-4,-24.5,12.3,27.4,Above The Break 3,1,3,2.0,0,6.1,0.2565,1
22600213,3,8,39,18.7,39,Mikal Bridges,SG,NYK,MIL,1,-1,3.5,13.6,14.1,Mid-Range,0,1,2.3,1,0.9,0.361,0
22600126,3,11,11,13.9,30,Franz Wagner,SF,POR,UTA,0,-1,-0.5,0.7,0.9,Restricted Area,0,1,1.0,1,3.2,0.6427,1
22600126,3,2,25,14.3,4,Nikola Jokic,SF,WAS,LAL,1,5,2.5,6.1,6.5,In The Paint (Non-RA),0,1,0.9,1,2.2,0.3914,0
22600064,1,5,14,14.9,14,Damian Lillard,PF,CHA,MIN,1,-13,5.0,15.8,16.6,Long Mid-Range,0,3,4.2,0,6.2,0.3587,0
22600385,1,1,22,21.2,43,Kyrie Irving,PF,POR,UTA,0,-14,-0.3,1.3,1.4,Restricted Area,0,6,4.5,0,3.7,0.6105,0
22600060,2,2,19,15.7,9,Anthony Edwards,SG,BKN,CHI,0,-2,0.4,2.7,2.8,Restricted Area,0,3,2.4,0,3.8,0.6019,1
22600035,1,8,35,17.2,10,Shai Gilgeous-Alexander,PG,MEM,BKN,1,9,-6.4,2.7,6.9,In The Paint (Non-RA),0,0,3.6,0,4.3,0.4569,0
22600375,2,2,45,14.8,51,Aaron Christie,PF,DET,BOS,1,-10,1.2,2.4,2.7,Restricted Area,0,1,0.7,1,1.9,0.6568,0
22600223,2,0,57,3.8,7,Kevin Durant,PG,TOR,CHI,1,-17,14.6,10.8,18.2,Long Mid-Range,0,0,1.6,1,4.3,0.3965,0
22600176,4,7,36,18.1,59,Scoot Henderson,PF,DEN,MEM,1,-10,0.8,25.6,25.7,Above The Break 3,1,0,0.3,1,3.3,0.4655,1
22600295,3,9,18,8.4,57,Amen Thompson,SF,BOS,SAS,1,26,-5.7,14.8,15.9,Mid-Range,0,1,4.0,0,2.6,0.396,1
22600154,4,3,13,12.7,15,Joel Embiid,PF,OKC,BOS,0,6,26.7,12.7,29.5,Above The Break 3,1,3,4.4,0,1.5,0.2702,0
22600052,4,10,33,12.8,45,OG Anunoby,PG,PHX,NYK,1,7,-25.7,15.4,30.0,Above The Break 3,1,2,4.0,0,4.8,0.3876,0
22600292,1,4,37,0.9,34,Anfernee Simons,SF,IND,BOS,0,-15,22.7,7.5,23.9,Left Corner 3,1,3,2.1,0,4.3,0.2297,0
22600071,4,7,34,23.8,25,Brandon Ingram,PF,NOP,GSW,1,5,-5.1,27.8,28.3,Above The Break 3,1,1,4.5,0,3.0,0.2859,0
22600222,1,4,48,10.3,56,Paolo Banchero,PG,MIN,PHI,0,1,-2.1,29.9,30.0,Above The Break 3,1,3,5.9,0,0.2,0.1789,1
22600090,1,8,3,12.1,41,Draymond Green,PG,POR,TOR,0,-1,21.6,7.1,22.8,Left Corner 3,1,3,6.1,0,0.5,0.2817,0
22600358,2,1,15,10.1,26,Karl Towns,PF,ORL,CHA,0,-2,4.4,3.9,5.9,In The Paint (Non-RA),0,1,3.7,0,4.4,0.4248,1
22600047,1,4,17,14.7,4,Nikola Jokic,SF,WAS,BKN,1,15,-0.9,0.7,1.1,Restricted Area,0,6,7.7,0,6.7,0.6275,0
22600208,1,0,15,10.3,43,Kyrie Irving,PF,POR,OKC,0,1,1.0,7.3,7.4,In The Paint (Non-RA),0,2,3.0,0,5.3,0.4304,1
22600188,3,11,27,6.9,24,Jalen Brunson,C,POR,WAS,1,4,10.2,2.4,10.5,Mid-Range,0,2,5.5,0,0.5,0.3103,0
22600127,2,10,7,8.6,58,Ausar Barlow,PG,CHI,NYK,0,-1,15.8,20.8,26.2,Above The Break 3,1,1,0.8,1,6.4,0.4442,0
22600009,1,7,22,16.3,43,Kyrie Irving,PF,POR,HOU,0,-8,22.3,6.9,23.3,Left Corner 3,1,3,4.0,0,4.5,0.2999,0
22600309,3,3,54,14.4,43,Kyrie Irving,PF,POR,NYK,1,3,17.8,7.8,19.5,Long Mid-Range,0,3,5.4,0,1.4,0.3018,1
22600135,1,3,10,19.8,27,Rudy Gobert,SF,BKN,OKC,0,-3,-16.7,8.7,18.8,Long Mid-Range,0,2,4.0,0,5.7,0.3975,0
22600265,3,9,53,20.4,20,Tyrese Haliburton,SF,OKC,SAS,1,9,9.0,17.6,19.8,Long Mid-Range,0,4,3.2,0,3.3,0.3522,0
22600165,2,3,2,8.6,25,Brandon Ingram,PF,NOP,ATL,1,0,0.8,0.2,0.8,Restricted Area,0,0,2.3,1,6.3,0.6533,1
22600150,4,7,39,23.5,16,Jimmy Butler,PF,MEM,SAS,0,3,21.7,6.0,22.5,Left Corner 3,1,3,2.4,0,6.8,0.3904,0
22600355,3,5,58,15.7,47,Jrue Holiday,SF,PHX,WAS,0,-1,-6.0,7.2,9.4,Mid-Range,0,3,2.4,0,5.8,0.3965,0
22600038,2,8,35,2.6,29,Scottie Barnes,SF,PHX,DEN,0,0,1.6,5.8,6.0,In The Paint (Non-RA),0,1,2.0,1,4.7,0.3269,1
22600295,2,4,24,2.6,23,Domantas Sabonis,PG,CHI,NOP,1,-6,-8.2,6.8,10.7,Mid-Range,0,3,6.1,0,5.9,0.303,0
22600299,3,3,40,11.3,21,Bam Adebayo,SF,UTA,MIL,0,7,-0.5,1.7,1.8,Restricted Area,0,2,6.5,0,3.5,0.6877,0
22600152,3,3,25,11.8,56,Paolo Banchero,PG,MIN,OKC,0,-13,0.4,0.3,0.5,Restricted Area,0,1,1.1,1,3.6,0.568,1
22600105,3,9,46,20.4,31,Cade Cunningham,SF,LAL,DET,1,13,1.4,5.0,5.2,In The Paint (Non-RA),0,2,3.4,0,3.8,0.4467,0
22600003,2,4,23,11.8,38,Kristaps Porzingis,C,OKC,WAS,0,-7,8.4,7.2,11.1,Mid-Range,0,1,0.9,1,4.7,0.4139,0
22600375,4,9,9,15.1,60,Brandin Duren,PF,CHA,CLE,1,2,-0.2,25.2,25.2,Above The Break 3,1,2,2.1,0,3.9,0.324,0
22600380,3,7,54,9.4,42,Klay Thompson,PF,CLE,CHA,1,-7,-3.4,0.9,3.5,Restricted Area,0,1,1.0,1,6.8,0.6294,1
22600097,4,9,26,21.1,19,Donovan Mitchell,C,MIL,PHI,1,17,-6.4,20.1,21.1,Long Mid-Range,0,1,1.9,1,3.6,0.4196,1
22600013,4,10,48,11.1,31,Cade Cunningham,SF,LAL,WAS,0,11,11.9,25.7,28.3,Above The Break 3,1,3,4.6,0,2.0,0.3436,1
22600050,1,11,50,3.6,36,LaMelo Ball,PG,DET,MEM,0,-14,-3.8,17.1,17.5,Long Mid-Range,0,2,3.6,0,4.5,0.287,0
22600028,1,7,30,11.1,35,Jaren Jackson,C,SAS,MEM,0,2,4.8,4.1,6.3,In The Paint (Non-RA),0,2,5.5,0,6.3,0.4609,0
22600333,1,8,19,13.5,39,Mikal Bridges,SG,NYK,MIA,0,6,21.9,4.2,22.3,Left Corner 3,1,1,1.4,1,4.7,0.4158,1
22600357,3,2,24,12.3,13,Zion Williamson,PF,LAL,OKC,1,-1,16.6,24.9,29.9,Above The Break 3,1,1,1.6,1,2.2,0.3542,0
22600062,1,3,59,16.0,44,Fred VanVleet,SG,ATL,MIA,0,-2,15.7,13.4,20.6,Long Mid-Range,0,4,2.6,0,4.1,0.3984,0
22600299,3,3,19,13.9,54,Chet Holmgren,SF,LAL,GSW,1,6,28.6,25.3,38.2,Deep 3 / Heave,1,2,3.1,0,4.0,0.185,0
22600072,4,2,34,14.6,42,Klay Thompson,PF,CLE,LAL,1,0,7.1,28.9,29.8,Above The Break 3,1,1,2.9,0,1.1,0.2256,0
22600147,2,3,12,8.1,14,Damian Lillard,PF,CHA,DET,1,11,-3.1,23.7,23.9,Above The Break 3,1,2,1.9,0,4.1,0.2652,0
22600240,2,4,30,16.5,18,Paul George,PG,DAL,CHI,0,-6,16.6,9.2,19.0,Long Mid-Range,0,0,2.2,1,2.7,0.4614,1
22600288,1,7,12,14.7,59,Scoot Henderson,PF,DEN,PHX,1,-2,1.6,15.2,15.2,Mid-Range,0,2,2.1,0,0.2,0.3583,0
22600350,3,11,50,8.1,23,Domantas Sabonis,PG,CHI,DET,0,-12,0.0,1.3,1.3,Restricted Area,0,1,4.8,0,5.1,0.664,1
22600018,2,5,47,10.0,37,Zach LaVine,C,DEN,POR,1,3,-0.4,0.3,0.5,Restricted Area,0,2,1.8,0,5.6,0.6059,1
22600079,3,7,53,10.9,31,Cade Cunningham,SF,LAL,CHA,0,-3,-9.9,5.1,11.2,Mid-Range,0,2,4.3,0,3.3,0.3776,1
22600113,4,9,45,12.9,31,Cade Cunningham,SF,LAL,MIN,0,-5,0.2,1.7,1.8,Restricted Area,0,5,7.1,0,1.4,0.605,1
22600125,4,1,29,5.3,56,Paolo Banchero,PG,MIN,DEN,1,6,-0.7,5.9,6.0,In The Paint (Non-RA),0,0,0.5,1,3.2,0.3488,1
22600400,2,0,33,5.4,40,Jaylen Brown,PF,CHI,UTA,1,-4,1.3,1.0,1.7,Restricted Area,0,2,3.9,0,5.3,0.5753,0
22600311,4,8,21,6.4,32,Evan Mobley,SG,POR,ATL,1,6,4.6,3.0,5.5,In The Paint (Non-RA),0,2,3.3,0,4.0,0.4167,1
22600129,4,4,49,13.1,48,Derrick White,C,NYK,TOR,1,12,-3.3,2.0,3.8,Restricted Area,0,2,1.4,0,5.5,0.6366,0
22600389,3,0,4,16.9,34,Anfernee Simons,SF,IND,NYK,0,-9,-25.8,9.5,27.5,Above The Break 3,1,2,5.4,0,6.1,0.3229,1
22600200,3,0,37,14.9,14,Damian Lillard,PF,CHA,NYK,1,-10,-23.2,4.4,23.7,Left Corner 3,1,1,3.9,0,5.2,0.2896,0
22600201,4,6,59,21.3,21,Bam Adebayo,SF,UTA,ATL,0,6,-4.5,2.3,5.1,In The Paint (Non-RA),0,2,2.2,0,2.6,0.4077,1
22600174,2,3,38,10.8,44,Fred VanVleet,SG,ATL,IND,1,2,-8.5,13.5,16.0,Mid-Range,0,1,1.1,1,4.3,0.5143,0
22600058,1,4,47,9.6,13,Zion Williamson,PF,LAL,IND,0,8,-7.9,19.7,21.2,Long Mid-Range,0,2,3.5,0,4.1,0.3357,0
22600374,2,11,24,7.3,3,Jayson Tatum,PF,HOU,CLE,1,16,20.6,7.9,22.1,Left Corner 3,1,0,0.5,1,6.9,0.3925,1
22600006,3,5,6,12.4,42,Klay Thompson,PF,CLE,NYK,1,-17,-0.1,0.1,0.1,Restricted Area,0,2,9.7,0,0.2,0.555,0
22600070,1,3,39,17.9,49,Bradley Beal,PF,MEM,MIL,1,10,14.6,15.0,20.9,Long Mid-Range,0,2,4.1,0,9.7,0.4299,0
22600092,3,1,34,24.0,53,Alperen Sengun,SG,MIL,ORL,0,4,-0.5,1.4,1.5,Restricted Area,0,4,6.2,0,1.1,0.6267,0
